"Plot Title: 20732845"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20732845, SEN S/N: 20732845)"
1,11/21/19 06:00:00 PM,4.662
2,11/21/19 07:00:00 PM,4.688
3,11/21/19 08:00:00 PM,4.662
4,11/21/19 09:00:00 PM,4.662
5,11/21/19 10:00:00 PM,4.688
6,11/21/19 11:00:00 PM,4.688
7,11/22/19 12:00:00 AM,4.688
8,11/22/19 01:00:00 AM,4.688
9,11/22/19 02:00:00 AM,4.662
10,11/22/19 03:00:00 AM,4.662
11,11/22/19 04:00:00 AM,4.636
12,11/22/19 05:00:00 AM,4.662
13,11/22/19 06:00:00 AM,4.662
14,11/22/19 07:00:00 AM,4.662
15,11/22/19 08:00:00 AM,4.636
16,11/22/19 09:00:00 AM,4.662
17,11/22/19 10:00:00 AM,4.688
18,11/22/19 11:00:00 AM,4.818
19,11/22/19 12:00:00 PM,4.999
20,11/22/19 01:00:00 PM,5.024
21,11/22/19 02:00:00 PM,4.921
22,11/22/19 03:00:00 PM,4.869
23,11/22/19 04:00:00 PM,4.869
24,11/22/19 05:00:00 PM,4.818
25,11/22/19 06:00:00 PM,4.792
26,11/22/19 07:00:00 PM,4.740
27,11/22/19 08:00:00 PM,4.740
28,11/22/19 09:00:00 PM,4.740
29,11/22/19 10:00:00 PM,4.688
30,11/22/19 11:00:00 PM,4.688
31,11/23/19 12:00:00 AM,4.688
32,11/23/19 01:00:00 AM,4.688
33,11/23/19 02:00:00 AM,4.688
34,11/23/19 03:00:00 AM,4.688
35,11/23/19 04:00:00 AM,4.688
36,11/23/19 05:00:00 AM,4.714
37,11/23/19 06:00:00 AM,4.688
38,11/23/19 07:00:00 AM,4.688
39,11/23/19 08:00:00 AM,4.662
40,11/23/19 09:00:00 AM,4.610
41,11/23/19 10:00:00 AM,4.740
42,11/23/19 11:00:00 AM,4.869
43,11/23/19 12:00:00 PM,4.973
44,11/23/19 01:00:00 PM,5.024
45,11/23/19 02:00:00 PM,4.947
46,11/23/19 03:00:00 PM,4.921
47,11/23/19 04:00:00 PM,4.869
48,11/23/19 05:00:00 PM,4.818
49,11/23/19 06:00:00 PM,4.766
50,11/23/19 07:00:00 PM,4.714
51,11/23/19 08:00:00 PM,4.714
52,11/23/19 09:00:00 PM,4.688
53,11/23/19 10:00:00 PM,4.688
54,11/23/19 11:00:00 PM,4.688
55,11/24/19 12:00:00 AM,4.688
56,11/24/19 01:00:00 AM,4.688
57,11/24/19 02:00:00 AM,4.662
58,11/24/19 03:00:00 AM,4.688
59,11/24/19 04:00:00 AM,4.688
60,11/24/19 05:00:00 AM,4.714
61,11/24/19 06:00:00 AM,4.714
62,11/24/19 07:00:00 AM,4.714
63,11/24/19 08:00:00 AM,4.714
64,11/24/19 09:00:00 AM,4.714
65,11/24/19 10:00:00 AM,4.688
66,11/24/19 11:00:00 AM,4.818
67,11/24/19 12:00:00 PM,4.947
68,11/24/19 01:00:00 PM,4.947
69,11/24/19 02:00:00 PM,4.973
70,11/24/19 03:00:00 PM,4.921
71,11/24/19 04:00:00 PM,4.895
72,11/24/19 05:00:00 PM,4.818
73,11/24/19 06:00:00 PM,4.792
74,11/24/19 07:00:00 PM,4.766
75,11/24/19 08:00:00 PM,4.740
76,11/24/19 09:00:00 PM,4.766
77,11/24/19 10:00:00 PM,4.688
78,11/24/19 11:00:00 PM,4.610
79,11/25/19 12:00:00 AM,4.584
80,11/25/19 01:00:00 AM,4.584
81,11/25/19 02:00:00 AM,4.532
82,11/25/19 03:00:00 AM,4.558
83,11/25/19 04:00:00 AM,4.584
84,11/25/19 05:00:00 AM,4.584
85,11/25/19 06:00:00 AM,4.584
86,11/25/19 07:00:00 AM,4.584
87,11/25/19 08:00:00 AM,4.584
88,11/25/19 09:00:00 AM,4.584
89,11/25/19 10:00:00 AM,4.636
90,11/25/19 11:00:00 AM,4.714
91,11/25/19 12:00:00 PM,4.844
92,11/25/19 01:00:00 PM,4.921
93,11/25/19 02:00:00 PM,4.895
94,11/25/19 03:00:00 PM,4.818
95,11/25/19 04:00:00 PM,4.740
96,11/25/19 05:00:00 PM,4.688
97,11/25/19 06:00:00 PM,4.610
98,11/25/19 07:00:00 PM,4.558
99,11/25/19 08:00:00 PM,4.558
100,11/25/19 09:00:00 PM,4.506
101,11/25/19 10:00:00 PM,4.506
102,11/25/19 11:00:00 PM,4.506
103,11/26/19 12:00:00 AM,4.532
104,11/26/19 01:00:00 AM,4.584
105,11/26/19 02:00:00 AM,4.584
106,11/26/19 03:00:00 AM,4.610
107,11/26/19 04:00:00 AM,4.636
108,11/26/19 05:00:00 AM,4.662
109,11/26/19 06:00:00 AM,4.688
110,11/26/19 07:00:00 AM,4.688
111,11/26/19 08:00:00 AM,4.584
112,11/26/19 09:00:00 AM,4.558
113,11/26/19 10:00:00 AM,4.480
114,11/26/19 11:00:00 AM,4.428
115,11/26/19 12:00:00 PM,4.402
116,11/26/19 01:00:00 PM,4.376
117,11/26/19 02:00:00 PM,4.376
118,11/26/19 03:00:00 PM,4.402
119,11/26/19 04:00:00 PM,4.428
120,11/26/19 05:00:00 PM,4.428
121,11/26/19 06:00:00 PM,4.428
122,11/26/19 07:00:00 PM,4.402
123,11/26/19 08:00:00 PM,4.402
124,11/26/19 09:00:00 PM,4.402
125,11/26/19 10:00:00 PM,4.402
126,11/26/19 11:00:00 PM,4.376
127,11/27/19 12:00:00 AM,4.376
128,11/27/19 01:00:00 AM,4.376
129,11/27/19 02:00:00 AM,4.402
130,11/27/19 03:00:00 AM,4.428
131,11/27/19 04:00:00 AM,4.454
132,11/27/19 05:00:00 AM,4.454
133,11/27/19 06:00:00 AM,4.480
134,11/27/19 07:00:00 AM,4.506
135,11/27/19 08:00:00 AM,4.454
136,11/27/19 09:00:00 AM,4.428
137,11/27/19 10:00:00 AM,4.480
138,11/27/19 11:00:00 AM,4.454
139,11/27/19 12:00:00 PM,4.480
140,11/27/19 01:00:00 PM,4.428
141,11/27/19 02:00:00 PM,4.454
142,11/27/19 03:00:00 PM,4.454
143,11/27/19 04:00:00 PM,4.428
144,11/27/19 05:00:00 PM,4.376
145,11/27/19 06:00:00 PM,4.402
146,11/27/19 07:00:00 PM,4.428
147,11/27/19 08:00:00 PM,4.454
148,11/27/19 09:00:00 PM,4.428
149,11/27/19 10:00:00 PM,4.454
150,11/27/19 11:00:00 PM,4.454
151,11/28/19 12:00:00 AM,4.454
152,11/28/19 01:00:00 AM,4.480
153,11/28/19 02:00:00 AM,4.480
154,11/28/19 03:00:00 AM,4.480
155,11/28/19 04:00:00 AM,4.402
156,11/28/19 05:00:00 AM,4.428
157,11/28/19 06:00:00 AM,4.428
158,11/28/19 07:00:00 AM,4.428
159,11/28/19 08:00:00 AM,4.376
160,11/28/19 09:00:00 AM,4.428
161,11/28/19 10:00:00 AM,4.376
162,11/28/19 11:00:00 AM,4.402
163,11/28/19 12:00:00 PM,4.428
164,11/28/19 01:00:00 PM,4.428
165,11/28/19 02:00:00 PM,4.376
166,11/28/19 03:00:00 PM,4.376
167,11/28/19 04:00:00 PM,4.402
168,11/28/19 05:00:00 PM,4.402
169,11/28/19 06:00:00 PM,4.428
170,11/28/19 07:00:00 PM,4.428
171,11/28/19 08:00:00 PM,4.428
172,11/28/19 09:00:00 PM,4.428
173,11/28/19 10:00:00 PM,4.428
174,11/28/19 11:00:00 PM,4.402
175,11/29/19 12:00:00 AM,4.428
176,11/29/19 01:00:00 AM,4.454
177,11/29/19 02:00:00 AM,4.454
178,11/29/19 03:00:00 AM,4.454
179,11/29/19 04:00:00 AM,4.480
180,11/29/19 05:00:00 AM,4.480
181,11/29/19 06:00:00 AM,4.480
182,11/29/19 07:00:00 AM,4.480
